word,frequency,compound,negative,neutral,positive
correspond,0.04523526789683269,0.0,0.0,1.0,0.0
influence,0.04523526789683269,0.0,0.0,1.0,0.0
behavior,0.04523526789683269,0.0,0.0,1.0,0.0
turmoil,0.04523526789683269,-0.3612,1.0,0.0,0.0
banking,0.04523526789683269,0.0,0.0,1.0,0.0
institution,0.04523526789683269,0.0,0.0,1.0,0.0
tightening,0.04523526789683269,0.0,0.0,1.0,0.0
fixed,0.04523526789683269,0.0,0.0,1.0,0.0
gains,0.04523526789683269,0.34,0.0,0.0,1.0
revaluations,0.04523526789683269,0.0,0.0,1.0,0.0
decreases,0.04523526789683269,0.0,0.0,1.0,0.0
balances,0.04523526789683269,0.0,0.0,1.0,0.0
assigned,0.04523526789683269,0.0,0.0,1.0,0.0
cutting,0.02275830678197542,-0.128,1.0,0.0,0.0
marks,0.06687092345719617,0.0,0.0,1.0,0.0
communication,0.06799357467880811,0.0,0.0,1.0,0.0
ios,0.4555357641667177,0.0,0.0,1.0,0.0
attempt,0.2006127703715885,0.0,0.0,1.0,0.0
alternatively,0.06687092345719617,0.0,0.0,1.0,0.0
breadth,0.04523526789683269,0.0,0.0,1.0,0.0
authorized,0.04523526789683269,0.0,0.0,1.0,0.0
maker,0.04523526789683269,0.0,0.0,1.0,0.0
using,0.09047053579366537,0.0,0.0,1.0,0.0
macos,0.04523526789683269,0.0,0.0,1.0,0.0
contracting,0.04523526789683269,0.0,0.0,1.0,0.0
dominated,0.04523526789683269,0.0,0.0,1.0,0.0
makers,0.04523526789683269,0.0,0.0,1.0,0.0
notably,0.04523526789683269,0.0,0.0,1.0,0.0
accessories,0.09047053579366537,0.0,0.0,1.0,0.0
platform,0.04523526789683269,0.0,0.0,1.0,0.0
early,0.04523526789683269,0.0,0.0,1.0,0.0
stages,0.04523526789683269,0.0,0.0,1.0,0.0
national,0.04523526789683269,0.0,0.0,1.0,0.0
added,0.09047053579366537,0.0,0.0,1.0,0.0
subsidize,0.04523526789683269,0.0,0.0,1.0,0.0
weak,0.02275830678197542,-0.4404,1.0,0.0,0.0
adequate,0.04523526789683269,0.2263,0.0,0.0,1.0
build,0.04523526789683269,0.0,0.0,1.0,0.0
consistent,0.02275830678197542,0.0,0.0,1.0,0.0
normally,0.02275830678197542,0.0,0.0,1.0,0.0
acquired,0.02275830678197542,0.0,0.0,1.0,0.0
combination,0.02275830678197542,0.0,0.0,1.0,0.0
open,0.02275830678197542,0.0,0.0,1.0,0.0
case,0.02275830678197542,0.0,0.0,1.0,0.0
projected,0.02275830678197542,0.0,0.0,1.0,0.0
sole,0.04523526789683269,0.0,0.0,1.0,0.0
sourced,0.06687092345719617,0.0,0.0,1.0,0.0
decreased,0.04523526789683269,0.0,0.0,1.0,0.0
bugs,0.0625963790079438,0.0,0.0,1.0,0.0
music,0.06687092345719617,0.0,0.0,1.0,0.0
movies,0.06687092345719617,0.0,0.0,1.0,0.0
shows,0.06687092345719617,0.0,0.0,1.0,0.0
books,0.06687092345719617,0.0,0.0,1.0,0.0
action,0.06687092345719617,0.0,0.0,1.0,0.0
question,0.04523526789683269,0.0,0.0,1.0,0.0
prospects,0.04523526789683269,0.296,0.0,0.0,1.0
distributed,0.04523526789683269,0.0,0.0,1.0,0.0
perceptions,0.04523526789683269,0.0,0.0,1.0,0.0
rather,0.04523526789683269,0.0,0.0,1.0,0.0
monetize,0.02275830678197542,0.0,0.0,1.0,0.0
purchased,0.02275830678197542,0.0,0.0,1.0,0.0
hold,0.02275830678197542,0.0,0.0,1.0,0.0
portfolios,0.02275830678197542,0.0,0.0,1.0,0.0
validity,0.02275830678197542,0.0,0.0,1.0,0.0
merits,0.02275830678197542,0.4019,0.0,0.0,1.0
litigants,0.04011941789308653,0.0,0.0,1.0,0.0
engage,0.02275830678197542,0.34,0.0,0.0,1.0
protracted,0.02275830678197542,0.0,0.0,1.0,0.0
pay,0.02275830678197542,-0.1027,1.0,0.0,0.0
permanent,0.02275830678197542,0.0,0.0,1.0,0.0
injunction,0.02275830678197542,0.0,0.0,1.0,0.0
prohibiting,0.02275830678197542,0.0,0.0,1.0,0.0
consider,0.02275830678197542,0.0,0.0,1.0,0.0
desirability,0.02275830678197542,0.0,0.0,1.0,0.0
entering,0.02275830678197542,0.0,0.0,1.0,0.0
considers,0.04523526789683269,0.0,0.0,1.0,0.0
remote,0.04523526789683269,0.0,0.0,1.0,0.0
domestic,0.11210619135402886,0.0,0.0,1.0,0.0
promotions,0.06687092345719617,0.0,0.0,1.0,0.0
way,0.06687092345719617,0.0,0.0,1.0,0.0
locking,0.06687092345719617,0.0,0.0,1.0,0.0
carrier,0.13374184691439234,0.0,0.0,1.0,0.0
mandating,0.06687092345719617,0.0,0.0,1.0,0.0
certification,0.13374184691439234,0.0,0.0,1.0,0.0
standardization,0.06687092345719617,0.0,0.0,1.0,0.0
networks,0.06687092345719617,0.0,0.0,1.0,0.0
testing,0.06687092345719617,0.0,0.0,1.0,0.0
shipment,0.06687092345719617,0.0,0.0,1.0,0.0
dates,0.06687092345719617,0.0,0.0,1.0,0.0
doing,0.13374184691439234,0.0,0.0,1.0,0.0
rise,0.06687092345719617,0.0,0.0,1.0,0.0
another,0.06687092345719617,0.0,0.0,1.0,0.0
duties,0.13374184691439234,0.0,0.0,1.0,0.0
antidumping,0.06687092345719617,0.0,0.0,1.0,0.0
collectability,0.09047053579366537,0.0,0.0,1.0,0.0
vehicles,0.04523526789683269,0.0,0.0,1.0,0.0
challenging,0.04523526789683269,0.1531,0.0,0.0,1.0
managing,0.04523526789683269,0.0,0.0,1.0,0.0
cancelled,0.02275830678197542,-0.25,1.0,0.0,0.0
delivery,0.02275830678197542,0.0,0.0,1.0,0.0
processing,0.057480529004197645,0.0,0.0,1.0,0.0
breaches,0.04551661356395084,0.0,0.0,1.0,0.0
curtail,0.04551661356395084,0.0,0.0,1.0,0.0
addresses,0.04551661356395084,0.0,0.0,1.0,0.0
phone,0.02275830678197542,0.0,0.0,1.0,0.0
numbers,0.04551661356395084,0.0,0.0,1.0,0.0
email,0.02275830678197542,0.0,0.0,1.0,0.0
contact,0.02275830678197542,0.0,0.0,1.0,0.0
preferences,0.02275830678197542,0.0,0.0,1.0,0.0
identification,0.02275830678197542,0.0,0.0,1.0,0.0
account,0.02275830678197542,0.0,0.0,1.0,0.0
transmission,0.02275830678197542,0.0,0.0,1.0,0.0
storage,0.02275830678197542,0.0,0.0,1.0,0.0
release,0.02275830678197542,0.0,0.0,1.0,0.0
damaged,0.02275830678197542,-0.4404,1.0,0.0,0.0
possible,0.02275830678197542,0.0,0.0,1.0,0.0
self,0.02275830678197542,0.0,0.0,1.0,0.0
insured,0.02275830678197542,0.0,0.0,1.0,0.0
cyber,0.04551661356395084,0.0,0.0,1.0,0.0
association,0.02275830678197542,0.0,0.0,1.0,0.0
processors,0.02275830678197542,0.0,0.0,1.0,0.0
issuers,0.02275830678197542,0.0,0.0,1.0,0.0
geopolitical,0.13204082345238824,0.0,0.0,1.0,0.0
receive,0.04523526789683269,0.0,0.0,1.0,0.0
headquarters,0.04523526789683269,0.0,0.0,1.0,0.0
configuration,0.06687092345719617,0.0,0.0,1.0,0.0
indirect,0.04523526789683269,0.0,0.0,1.0,0.0
percentages,0.04523526789683269,0.0,0.0,1.0,0.0
shift,0.04523526789683269,0.0,0.0,1.0,0.0
flat,0.04523526789683269,0.0,0.0,1.0,0.0
late,0.04523526789683269,0.0,0.0,1.0,0.0
versus,0.04523526789683269,0.0,0.0,1.0,0.0
ratings,0.04523526789683269,0.0,0.0,1.0,0.0
irs,0.06687092345719617,0.0,0.0,1.0,0.0
flows,0.06687092345719617,0.0,0.0,1.0,0.0
slow,0.034985362080444914,0.0,0.0,1.0,0.0
weather,0.017361111111111112,0.0,0.0,1.0,0.0
chains,0.017361111111111112,0.0,0.0,1.0,0.0
replace,0.017361111111111112,0.0,0.0,1.0,0.0
supersede,0.017361111111111112,0.0,0.0,1.0,0.0
artificial,0.06970758430266713,0.0,0.0,1.0,0.0
intelligence,0.06970758430266713,0.4767,0.0,0.0,1.0
exposing,0.017361111111111112,-0.2732,1.0,0.0,0.0
harmful,0.017361111111111112,0.0,0.0,1.0,0.0
inaccurate,0.017361111111111112,0.0,0.0,1.0,0.0
vulnerabilities,0.017361111111111112,-0.1531,1.0,0.0,0.0
exploited,0.017361111111111112,-0.4588,1.0,0.0,0.0
compromising,0.017361111111111112,0.0,0.0,1.0,0.0
initiated,0.034985362080444914,0.0,0.0,1.0,0.0
taking,0.017361111111111112,0.0,0.0,1.0,0.0
communicate,0.10521922609955743,0.0,0.0,1.0,0.0
storefront,0.034722222222222224,0.0,0.0,1.0,0.0
ipados,0.1388888888888889,0.0,0.0,1.0,0.0
purchasing,0.10521922609955743,0.0,0.0,1.0,0.0
mechanisms,0.10521922609955743,0.0,0.0,1.0,0.0
safari,0.034722222222222224,0.0,0.0,1.0,0.0
seeks,0.034722222222222224,0.0,0.0,1.0,0.0
dma,0.08680555555555555,0.0,0.0,1.0,0.0
methods,0.034722222222222224,0.0,0.0,1.0,0.0
programming,0.017361111111111112,0.0,0.0,1.0,0.0
interfaces,0.017361111111111112,0.0,0.0,1.0,0.0
apis,0.034722222222222224,0.0,0.0,1.0,0.0
reductions,0.017361111111111112,0.0,0.0,1.0,0.0
dependent,0.034985362080444914,0.0,0.0,1.0,0.0
upgrades,0.034985362080444914,0.0,0.0,1.0,0.0
usernames,0.034985362080444914,0.0,0.0,1.0,0.0
frameworks,0.034985362080444914,0.0,0.0,1.0,0.0
broad,0.017361111111111112,0.0,0.0,1.0,0.0
machine,0.052346473191556026,0.0,0.0,1.0,0.0
learning,0.052346473191556026,0.0,0.0,1.0,0.0
expands,0.017361111111111112,0.1027,0.0,0.0,1.0
navigate,0.017361111111111112,0.0,0.0,1.0,0.0
ethical,0.017361111111111112,0.5106,0.0,0.0,1.0
banned,0.034985362080444914,-0.4588,1.0,0.0,0.0
plan,0.034722222222222224,0.0,0.0,1.0,0.0
feedback,0.017361111111111112,0.0,0.0,1.0,0.0
engagement,0.017361111111111112,0.4588,0.0,0.0,1.0
challenged,0.034722222222222224,-0.1027,1.0,0.0,0.0
private,0.017361111111111112,0.0,0.0,1.0,0.0
provides,0.017361111111111112,0.0,0.0,1.0,0.0
lawsuits,0.017361111111111112,-0.1531,1.0,0.0,0.0
alleging,0.017361111111111112,0.0,0.0,1.0,0.0
monopolization,0.034722222222222224,0.0,0.0,1.0,0.0
attempted,0.017361111111111112,0.0,0.0,1.0,0.0
google,0.017361111111111112,0.0,0.0,1.0,0.0
llc,0.017361111111111112,0.0,0.0,1.0,0.0
singapore,0.034985362080444914,0.0,0.0,1.0,0.0
organisation,0.034985362080444914,0.0,0.0,1.0,0.0
modernizing,0.034985362080444914,0.0,0.0,1.0,0.0
minimum,0.034985362080444914,0.0,0.0,1.0,0.0
still,0.04495392222971454,0.0,0.0,1.0,0.0
droughts,0.017624250969333802,0.0,0.0,1.0,0.0
floods,0.017624250969333802,0.0,0.0,1.0,0.0
hurricanes,0.017624250969333802,0.0,0.0,1.0,0.0
wildfires,0.017624250969333802,0.0,0.0,1.0,0.0
march,0.035248501938667604,0.0,0.0,1.0,0.0
allows,0.035248501938667604,0.0,0.0,1.0,0.0
inside,0.035248501938667604,0.0,0.0,1.0,0.0
concentrations,0.017624250969333802,0.0,0.0,1.0,0.0
original,0.021635655560363478,0.3182,0.0,0.0,1.0
protectionist,0.06490696668109044,0.0,0.0,1.0,0.0
